sequence_id,frame,model,tau,pck_percent,valid_keypoints
outdoors_parcours_00,231,vibe,0.3,85.714286,14
outdoors_parcours_00,231,vibe,0.4,100.0,14
outdoors_parcours_00,231,vibe,0.5,100.0,14
outdoors_parcours_00,231,vibe,0.6,100.0,14
outdoors_parcours_00,231,vibe,0.8,100.0,14
outdoors_parcours_00,231,vibe,1.0,100.0,14
outdoors_parcours_00,232,vibe,0.1,28.571429,14
outdoors_parcours_00,232,vibe,0.2,78.571429,14
outdoors_parcours_00,232,vibe,0.3,92.857143,14
outdoors_parcours_00,232,vibe,0.4,92.857143,14
outdoors_parcours_00,232,vibe,0.5,100.0,14
outdoors_parcours_00,232,vibe,0.6,100.0,14
outdoors_parcours_00,232,vibe,0.8,100.0,14
outdoors_parcours_00,232,vibe,1.0,100.0,14
outdoors_parcours_00,233,vibe,0.1,21.428571,14
outdoors_parcours_00,233,vibe,0.2,78.571429,14
outdoors_parcours_00,233,vibe,0.3,92.857143,14
outdoors_parcours_00,233,vibe,0.4,100.0,14
outdoors_parcours_00,233,vibe,0.5,100.0,14
outdoors_parcours_00,233,vibe,0.6,100.0,14
outdoors_parcours_00,233,vibe,0.8,100.0,14
outdoors_parcours_00,233,vibe,1.0,100.0,14
outdoors_parcours_00,234,vibe,0.1,21.428571,14
outdoors_parcours_00,234,vibe,0.2,71.428571,14
outdoors_parcours_00,234,vibe,0.3,92.857143,14
outdoors_parcours_00,234,vibe,0.4,92.857143,14
outdoors_parcours_00,234,vibe,0.5,100.0,14
outdoors_parcours_00,234,vibe,0.6,100.0,14
outdoors_parcours_00,234,vibe,0.8,100.0,14
outdoors_parcours_00,234,vibe,1.0,100.0,14
outdoors_parcours_00,235,vibe,0.1,35.714286,14
outdoors_parcours_00,235,vibe,0.2,71.428571,14
outdoors_parcours_00,235,vibe,0.3,92.857143,14
outdoors_parcours_00,235,vibe,0.4,92.857143,14
outdoors_parcours_00,235,vibe,0.5,100.0,14
outdoors_parcours_00,235,vibe,0.6,100.0,14
outdoors_parcours_00,235,vibe,0.8,100.0,14
outdoors_parcours_00,235,vibe,1.0,100.0,14
outdoors_parcours_00,236,vibe,0.1,21.428571,14
outdoors_parcours_00,236,vibe,0.2,64.285714,14
outdoors_parcours_00,236,vibe,0.3,92.857143,14
outdoors_parcours_00,236,vibe,0.4,92.857143,14
outdoors_parcours_00,236,vibe,0.5,92.857143,14
outdoors_parcours_00,236,vibe,0.6,100.0,14
outdoors_parcours_00,236,vibe,0.8,100.0,14
outdoors_parcours_00,236,vibe,1.0,100.0,14
outdoors_parcours_00,237,vibe,0.1,21.428571,14
outdoors_parcours_00,237,vibe,0.2,64.285714,14
outdoors_parcours_00,237,vibe,0.3,85.714286,14
outdoors_parcours_00,237,vibe,0.4,92.857143,14
outdoors_parcours_00,237,vibe,0.5,92.857143,14
outdoors_parcours_00,237,vibe,0.6,100.0,14
outdoors_parcours_00,237,vibe,0.8,100.0,14
outdoors_parcours_00,237,vibe,1.0,100.0,14
outdoors_parcours_00,238,vibe,0.1,21.428571,14
outdoors_parcours_00,238,vibe,0.2,64.285714,14
outdoors_parcours_00,238,vibe,0.3,92.857143,14
outdoors_parcours_00,238,vibe,0.4,92.857143,14
outdoors_parcours_00,238,vibe,0.5,100.0,14
outdoors_parcours_00,238,vibe,0.6,100.0,14
outdoors_parcours_00,238,vibe,0.8,100.0,14
outdoors_parcours_00,238,vibe,1.0,100.0,14
outdoors_parcours_00,239,vibe,0.1,21.428571,14
outdoors_parcours_00,239,vibe,0.2,71.428571,14
outdoors_parcours_00,239,vibe,0.3,92.857143,14
outdoors_parcours_00,239,vibe,0.4,100.0,14
outdoors_parcours_00,239,vibe,0.5,100.0,14
outdoors_parcours_00,239,vibe,0.6,100.0,14
outdoors_parcours_00,239,vibe,0.8,100.0,14
outdoors_parcours_00,239,vibe,1.0,100.0,14
outdoors_parcours_00,240,vibe,0.1,21.428571,14
outdoors_parcours_00,240,vibe,0.2,64.285714,14
outdoors_parcours_00,240,vibe,0.3,100.0,14
outdoors_parcours_00,240,vibe,0.4,100.0,14
outdoors_parcours_00,240,vibe,0.5,100.0,14
outdoors_parcours_00,240,vibe,0.6,100.0,14
outdoors_parcours_00,240,vibe,0.8,100.0,14
outdoors_parcours_00,240,vibe,1.0,100.0,14
outdoors_parcours_00,241,vibe,0.1,21.428571,14
outdoors_parcours_00,241,vibe,0.2,64.285714,14
outdoors_parcours_00,241,vibe,0.3,100.0,14
outdoors_parcours_00,241,vibe,0.4,100.0,14
outdoors_parcours_00,241,vibe,0.5,100.0,14
outdoors_parcours_00,241,vibe,0.6,100.0,14
outdoors_parcours_00,241,vibe,0.8,100.0,14
outdoors_parcours_00,241,vibe,1.0,100.0,14
outdoors_parcours_00,242,vibe,0.1,21.428571,14
outdoors_parcours_00,242,vibe,0.2,64.285714,14
outdoors_parcours_00,242,vibe,0.3,100.0,14
outdoors_parcours_00,242,vibe,0.4,100.0,14
outdoors_parcours_00,242,vibe,0.5,100.0,14
outdoors_parcours_00,242,vibe,0.6,100.0,14
outdoors_parcours_00,242,vibe,0.8,100.0,14
outdoors_parcours_00,242,vibe,1.0,100.0,14
outdoors_parcours_00,243,vibe,0.1,21.428571,14
outdoors_parcours_00,243,vibe,0.2,64.285714,14
outdoors_parcours_00,243,vibe,0.3,100.0,14
outdoors_parcours_00,243,vibe,0.4,100.0,14
outdoors_parcours_00,243,vibe,0.5,100.0,14
outdoors_parcours_00,243,vibe,0.6,100.0,14
outdoors_parcours_00,243,vibe,0.8,100.0,14
outdoors_parcours_00,243,vibe,1.0,100.0,14
outdoors_parcours_00,244,vibe,0.1,21.428571,14
outdoors_parcours_00,244,vibe,0.2,57.142857,14
outdoors_parcours_00,244,vibe,0.3,100.0,14
outdoors_parcours_00,244,vibe,0.4,100.0,14
outdoors_parcours_00,244,vibe,0.5,100.0,14
outdoors_parcours_00,244,vibe,0.6,100.0,14
outdoors_parcours_00,244,vibe,0.8,100.0,14
outdoors_parcours_00,244,vibe,1.0,100.0,14
outdoors_parcours_00,245,vibe,0.1,21.428571,14
outdoors_parcours_00,245,vibe,0.2,57.142857,14
outdoors_parcours_00,245,vibe,0.3,92.857143,14
outdoors_parcours_00,245,vibe,0.4,100.0,14
outdoors_parcours_00,245,vibe,0.5,100.0,14
outdoors_parcours_00,245,vibe,0.6,100.0,14
outdoors_parcours_00,245,vibe,0.8,100.0,14
outdoors_parcours_00,245,vibe,1.0,100.0,14
outdoors_parcours_00,246,vibe,0.1,21.428571,14
outdoors_parcours_00,246,vibe,0.2,57.142857,14
outdoors_parcours_00,246,vibe,0.3,92.857143,14
outdoors_parcours_00,246,vibe,0.4,100.0,14
outdoors_parcours_00,246,vibe,0.5,100.0,14
outdoors_parcours_00,246,vibe,0.6,100.0,14
outdoors_parcours_00,246,vibe,0.8,100.0,14
outdoors_parcours_00,246,vibe,1.0,100.0,14
outdoors_parcours_00,247,vibe,0.1,21.428571,14
outdoors_parcours_00,247,vibe,0.2,57.142857,14
outdoors_parcours_00,247,vibe,0.3,92.857143,14
outdoors_parcours_00,247,vibe,0.4,100.0,14
outdoors_parcours_00,247,vibe,0.5,100.0,14
outdoors_parcours_00,247,vibe,0.6,100.0,14
outdoors_parcours_00,247,vibe,0.8,100.0,14
outdoors_parcours_00,247,vibe,1.0,100.0,14
outdoors_parcours_00,248,vibe,0.1,21.428571,14
outdoors_parcours_00,248,vibe,0.2,57.142857,14
outdoors_parcours_00,248,vibe,0.3,92.857143,14
outdoors_parcours_00,248,vibe,0.4,100.0,14
outdoors_parcours_00,248,vibe,0.5,100.0,14
outdoors_parcours_00,248,vibe,0.6,100.0,14
outdoors_parcours_00,248,vibe,0.8,100.0,14
outdoors_parcours_00,248,vibe,1.0,100.0,14
outdoors_parcours_00,249,vibe,0.1,21.428571,14
outdoors_parcours_00,249,vibe,0.2,57.142857,14
outdoors_parcours_00,249,vibe,0.3,92.857143,14
outdoors_parcours_00,249,vibe,0.4,92.857143,14
outdoors_parcours_00,249,vibe,0.5,100.0,14
outdoors_parcours_00,249,vibe,0.6,100.0,14
outdoors_parcours_00,249,vibe,0.8,100.0,14
outdoors_parcours_00,249,vibe,1.0,100.0,14
outdoors_parcours_00,250,vibe,0.1,21.428571,14
outdoors_parcours_00,250,vibe,0.2,42.857143,14
outdoors_parcours_00,250,vibe,0.3,92.857143,14
outdoors_parcours_00,250,vibe,0.4,92.857143,14
outdoors_parcours_00,250,vibe,0.5,100.0,14
outdoors_parcours_00,250,vibe,0.6,100.0,14
outdoors_parcours_00,250,vibe,0.8,100.0,14
outdoors_parcours_00,250,vibe,1.0,100.0,14
outdoors_parcours_00,251,vibe,0.1,21.428571,14
outdoors_parcours_00,251,vibe,0.2,50.0,14
outdoors_parcours_00,251,vibe,0.3,92.857143,14
outdoors_parcours_00,251,vibe,0.4,92.857143,14
outdoors_parcours_00,251,vibe,0.5,100.0,14
outdoors_parcours_00,251,vibe,0.6,100.0,14
outdoors_parcours_00,251,vibe,0.8,100.0,14
outdoors_parcours_00,251,vibe,1.0,100.0,14
outdoors_parcours_00,252,vibe,0.1,21.428571,14
outdoors_parcours_00,252,vibe,0.2,50.0,14
outdoors_parcours_00,252,vibe,0.3,92.857143,14
outdoors_parcours_00,252,vibe,0.4,92.857143,14
outdoors_parcours_00,252,vibe,0.5,100.0,14
outdoors_parcours_00,252,vibe,0.6,100.0,14
outdoors_parcours_00,252,vibe,0.8,100.0,14
outdoors_parcours_00,252,vibe,1.0,100.0,14
outdoors_parcours_00,253,vibe,0.1,21.428571,14
outdoors_parcours_00,253,vibe,0.2,42.857143,14
outdoors_parcours_00,253,vibe,0.3,92.857143,14
outdoors_parcours_00,253,vibe,0.4,100.0,14
outdoors_parcours_00,253,vibe,0.5,100.0,14
outdoors_parcours_00,253,vibe,0.6,100.0,14
outdoors_parcours_00,253,vibe,0.8,100.0,14
outdoors_parcours_00,253,vibe,1.0,100.0,14
outdoors_parcours_00,254,vibe,0.1,21.428571,14
outdoors_parcours_00,254,vibe,0.2,42.857143,14
outdoors_parcours_00,254,vibe,0.3,85.714286,14
outdoors_parcours_00,254,vibe,0.4,100.0,14
outdoors_parcours_00,254,vibe,0.5,100.0,14
outdoors_parcours_00,254,vibe,0.6,100.0,14
outdoors_parcours_00,254,vibe,0.8,100.0,14
outdoors_parcours_00,254,vibe,1.0,100.0,14
outdoors_parcours_00,255,vibe,0.1,21.428571,14
outdoors_parcours_00,255,vibe,0.2,57.142857,14
outdoors_parcours_00,255,vibe,0.3,92.857143,14
outdoors_parcours_00,255,vibe,0.4,100.0,14
outdoors_parcours_00,255,vibe,0.5,100.0,14
outdoors_parcours_00,255,vibe,0.6,100.0,14
outdoors_parcours_00,255,vibe,0.8,100.0,14
outdoors_parcours_00,255,vibe,1.0,100.0,14
outdoors_parcours_00,256,vibe,0.1,21.428571,14
outdoors_parcours_00,256,vibe,0.2,57.142857,14
outdoors_parcours_00,256,vibe,0.3,100.0,14
outdoors_parcours_00,256,vibe,0.4,100.0,14
outdoors_parcours_00,256,vibe,0.5,100.0,14
outdoors_parcours_00,256,vibe,0.6,100.0,14
outdoors_parcours_00,256,vibe,0.8,100.0,14
outdoors_parcours_00,256,vibe,1.0,100.0,14
outdoors_parcours_00,257,vibe,0.1,21.428571,14
outdoors_parcours_00,257,vibe,0.2,57.142857,14
outdoors_parcours_00,257,vibe,0.3,100.0,14
outdoors_parcours_00,257,vibe,0.4,100.0,14
outdoors_parcours_00,257,vibe,0.5,100.0,14
outdoors_parcours_00,257,vibe,0.6,100.0,14
outdoors_parcours_00,257,vibe,0.8,100.0,14
outdoors_parcours_00,257,vibe,1.0,100.0,14
outdoors_parcours_00,258,vibe,0.1,21.428571,14
outdoors_parcours_00,258,vibe,0.2,78.571429,14
outdoors_parcours_00,258,vibe,0.3,100.0,14
outdoors_parcours_00,258,vibe,0.4,100.0,14
outdoors_parcours_00,258,vibe,0.5,100.0,14
outdoors_parcours_00,258,vibe,0.6,100.0,14
outdoors_parcours_00,258,vibe,0.8,100.0,14
outdoors_parcours_00,258,vibe,1.0,100.0,14
outdoors_parcours_00,259,vibe,0.1,21.428571,14
outdoors_parcours_00,259,vibe,0.2,71.428571,14
outdoors_parcours_00,259,vibe,0.3,100.0,14
outdoors_parcours_00,259,vibe,0.4,100.0,14
outdoors_parcours_00,259,vibe,0.5,100.0,14
outdoors_parcours_00,259,vibe,0.6,100.0,14
outdoors_parcours_00,259,vibe,0.8,100.0,14
outdoors_parcours_00,259,vibe,1.0,100.0,14
outdoors_parcours_00,260,vibe,0.1,21.428571,14
outdoors_parcours_00,260,vibe,0.2,78.571429,14
outdoors_parcours_00,260,vibe,0.3,100.0,14
outdoors_parcours_00,260,vibe,0.4,100.0,14
outdoors_parcours_00,260,vibe,0.5,100.0,14
outdoors_parcours_00,260,vibe,0.6,100.0,14
outdoors_parcours_00,260,vibe,0.8,100.0,14
outdoors_parcours_00,260,vibe,1.0,100.0,14
outdoors_parcours_00,261,vibe,0.1,14.285714,14
outdoors_parcours_00,261,vibe,0.2,64.285714,14
outdoors_parcours_00,261,vibe,0.3,85.714286,14
outdoors_parcours_00,261,vibe,0.4,92.857143,14
outdoors_parcours_00,261,vibe,0.5,100.0,14
outdoors_parcours_00,261,vibe,0.6,100.0,14
outdoors_parcours_00,261,vibe,0.8,100.0,14
outdoors_parcours_00,261,vibe,1.0,100.0,14
outdoors_parcours_00,262,vibe,0.1,21.428571,14
outdoors_parcours_00,262,vibe,0.2,92.857143,14
outdoors_parcours_00,262,vibe,0.3,100.0,14
outdoors_parcours_00,262,vibe,0.4,100.0,14
outdoors_parcours_00,262,vibe,0.5,100.0,14
outdoors_parcours_00,262,vibe,0.6,100.0,14
outdoors_parcours_00,262,vibe,0.8,100.0,14
outdoors_parcours_00,262,vibe,1.0,100.0,14
outdoors_parcours_00,263,vibe,0.1,21.428571,14
outdoors_parcours_00,263,vibe,0.2,92.857143,14
outdoors_parcours_00,263,vibe,0.3,100.0,14
outdoors_parcours_00,263,vibe,0.4,100.0,14
outdoors_parcours_00,263,vibe,0.5,100.0,14
outdoors_parcours_00,263,vibe,0.6,100.0,14
outdoors_parcours_00,263,vibe,0.8,100.0,14
outdoors_parcours_00,263,vibe,1.0,100.0,14
outdoors_parcours_00,264,vibe,0.1,14.285714,14
outdoors_parcours_00,264,vibe,0.2,92.857143,14
outdoors_parcours_00,264,vibe,0.3,100.0,14
outdoors_parcours_00,264,vibe,0.4,100.0,14
outdoors_parcours_00,264,vibe,0.5,100.0,14
outdoors_parcours_00,264,vibe,0.6,100.0,14
outdoors_parcours_00,264,vibe,0.8,100.0,14
outdoors_parcours_00,264,vibe,1.0,100.0,14
outdoors_parcours_00,265,vibe,0.1,14.285714,14
outdoors_parcours_00,265,vibe,0.2,78.571429,14
outdoors_parcours_00,265,vibe,0.3,100.0,14
outdoors_parcours_00,265,vibe,0.4,100.0,14
outdoors_parcours_00,265,vibe,0.5,100.0,14
outdoors_parcours_00,265,vibe,0.6,100.0,14
outdoors_parcours_00,265,vibe,0.8,100.0,14
outdoors_parcours_00,265,vibe,1.0,100.0,14
outdoors_parcours_00,266,vibe,0.1,28.571429,14
outdoors_parcours_00,266,vibe,0.2,78.571429,14
outdoors_parcours_00,266,vibe,0.3,100.0,14
outdoors_parcours_00,266,vibe,0.4,100.0,14
outdoors_parcours_00,266,vibe,0.5,100.0,14
outdoors_parcours_00,266,vibe,0.6,100.0,14
outdoors_parcours_00,266,vibe,0.8,100.0,14
outdoors_parcours_00,266,vibe,1.0,100.0,14
outdoors_parcours_00,267,vibe,0.1,28.571429,14
outdoors_parcours_00,267,vibe,0.2,85.714286,14
outdoors_parcours_00,267,vibe,0.3,100.0,14
outdoors_parcours_00,267,vibe,0.4,100.0,14
outdoors_parcours_00,267,vibe,0.5,100.0,14
outdoors_parcours_00,267,vibe,0.6,100.0,14
outdoors_parcours_00,267,vibe,0.8,100.0,14
outdoors_parcours_00,267,vibe,1.0,100.0,14
outdoors_parcours_00,268,vibe,0.1,21.428571,14
outdoors_parcours_00,268,vibe,0.2,85.714286,14
outdoors_parcours_00,268,vibe,0.3,100.0,14
outdoors_parcours_00,268,vibe,0.4,100.0,14
outdoors_parcours_00,268,vibe,0.5,100.0,14
outdoors_parcours_00,268,vibe,0.6,100.0,14
outdoors_parcours_00,268,vibe,0.8,100.0,14
outdoors_parcours_00,268,vibe,1.0,100.0,14
outdoors_parcours_00,269,vibe,0.1,14.285714,14
outdoors_parcours_00,269,vibe,0.2,64.285714,14
outdoors_parcours_00,269,vibe,0.3,92.857143,14
outdoors_parcours_00,269,vibe,0.4,100.0,14
outdoors_parcours_00,269,vibe,0.5,100.0,14
outdoors_parcours_00,269,vibe,0.6,100.0,14
outdoors_parcours_00,269,vibe,0.8,100.0,14
outdoors_parcours_00,269,vibe,1.0,100.0,14
outdoors_parcours_00,270,vibe,0.1,14.285714,14
outdoors_parcours_00,270,vibe,0.2,64.285714,14
outdoors_parcours_00,270,vibe,0.3,85.714286,14
outdoors_parcours_00,270,vibe,0.4,100.0,14
outdoors_parcours_00,270,vibe,0.5,100.0,14
outdoors_parcours_00,270,vibe,0.6,100.0,14
outdoors_parcours_00,270,vibe,0.8,100.0,14
outdoors_parcours_00,270,vibe,1.0,100.0,14
outdoors_parcours_00,271,vibe,0.1,21.428571,14
outdoors_parcours_00,271,vibe,0.2,64.285714,14
outdoors_parcours_00,271,vibe,0.3,92.857143,14
outdoors_parcours_00,271,vibe,0.4,100.0,14
outdoors_parcours_00,271,vibe,0.5,100.0,14
outdoors_parcours_00,271,vibe,0.6,100.0,14
outdoors_parcours_00,271,vibe,0.8,100.0,14
outdoors_parcours_00,271,vibe,1.0,100.0,14
outdoors_parcours_00,272,vibe,0.1,14.285714,14
outdoors_parcours_00,272,vibe,0.2,64.285714,14
outdoors_parcours_00,272,vibe,0.3,100.0,14
outdoors_parcours_00,272,vibe,0.4,100.0,14
outdoors_parcours_00,272,vibe,0.5,100.0,14
outdoors_parcours_00,272,vibe,0.6,100.0,14
outdoors_parcours_00,272,vibe,0.8,100.0,14
outdoors_parcours_00,272,vibe,1.0,100.0,14
outdoors_parcours_00,273,vibe,0.1,14.285714,14
outdoors_parcours_00,273,vibe,0.2,64.285714,14
outdoors_parcours_00,273,vibe,0.3,100.0,14
outdoors_parcours_00,273,vibe,0.4,100.0,14
outdoors_parcours_00,273,vibe,0.5,100.0,14
outdoors_parcours_00,273,vibe,0.6,100.0,14
outdoors_parcours_00,273,vibe,0.8,100.0,14
outdoors_parcours_00,273,vibe,1.0,100.0,14
outdoors_parcours_00,274,vibe,0.1,14.285714,14
outdoors_parcours_00,274,vibe,0.2,57.142857,14
outdoors_parcours_00,274,vibe,0.3,92.857143,14
outdoors_parcours_00,274,vibe,0.4,100.0,14
outdoors_parcours_00,274,vibe,0.5,100.0,14
outdoors_parcours_00,274,vibe,0.6,100.0,14
outdoors_parcours_00,274,vibe,0.8,100.0,14
outdoors_parcours_00,274,vibe,1.0,100.0,14
outdoors_parcours_00,275,vibe,0.1,21.428571,14
outdoors_parcours_00,275,vibe,0.2,64.285714,14
outdoors_parcours_00,275,vibe,0.3,85.714286,14
outdoors_parcours_00,275,vibe,0.4,100.0,14
outdoors_parcours_00,275,vibe,0.5,100.0,14
outdoors_parcours_00,275,vibe,0.6,100.0,14
outdoors_parcours_00,275,vibe,0.8,100.0,14
outdoors_parcours_00,275,vibe,1.0,100.0,14
outdoors_parcours_00,276,vibe,0.1,21.428571,14
outdoors_parcours_00,276,vibe,0.2,64.285714,14
outdoors_parcours_00,276,vibe,0.3,85.714286,14
outdoors_parcours_00,276,vibe,0.4,100.0,14
outdoors_parcours_00,276,vibe,0.5,100.0,14
outdoors_parcours_00,276,vibe,0.6,100.0,14
outdoors_parcours_00,276,vibe,0.8,100.0,14
outdoors_parcours_00,276,vibe,1.0,100.0,14
outdoors_parcours_00,277,vibe,0.1,21.428571,14
outdoors_parcours_00,277,vibe,0.2,64.285714,14
outdoors_parcours_00,277,vibe,0.3,85.714286,14
outdoors_parcours_00,277,vibe,0.4,100.0,14
outdoors_parcours_00,277,vibe,0.5,100.0,14
outdoors_parcours_00,277,vibe,0.6,100.0,14
outdoors_parcours_00,277,vibe,0.8,100.0,14
outdoors_parcours_00,277,vibe,1.0,100.0,14
outdoors_parcours_00,278,vibe,0.1,21.428571,14
outdoors_parcours_00,278,vibe,0.2,64.285714,14
outdoors_parcours_00,278,vibe,0.3,85.714286,14
outdoors_parcours_00,278,vibe,0.4,100.0,14
outdoors_parcours_00,278,vibe,0.5,100.0,14
outdoors_parcours_00,278,vibe,0.6,100.0,14
outdoors_parcours_00,278,vibe,0.8,100.0,14
outdoors_parcours_00,278,vibe,1.0,100.0,14
outdoors_parcours_00,279,vibe,0.1,21.428571,14
outdoors_parcours_00,279,vibe,0.2,71.428571,14
outdoors_parcours_00,279,vibe,0.3,85.714286,14
outdoors_parcours_00,279,vibe,0.4,100.0,14
outdoors_parcours_00,279,vibe,0.5,100.0,14
outdoors_parcours_00,279,vibe,0.6,100.0,14
outdoors_parcours_00,279,vibe,0.8,100.0,14
outdoors_parcours_00,279,vibe,1.0,100.0,14
outdoors_parcours_00,280,vibe,0.1,14.285714,14
outdoors_parcours_00,280,vibe,0.2,71.428571,14
outdoors_parcours_00,280,vibe,0.3,100.0,14
outdoors_parcours_00,280,vibe,0.4,100.0,14
outdoors_parcours_00,280,vibe,0.5,100.0,14
outdoors_parcours_00,280,vibe,0.6,100.0,14
outdoors_parcours_00,280,vibe,0.8,100.0,14
outdoors_parcours_00,280,vibe,1.0,100.0,14
outdoors_parcours_00,281,vibe,0.1,21.428571,14
outdoors_parcours_00,281,vibe,0.2,71.428571,14
outdoors_parcours_00,281,vibe,0.3,100.0,14
outdoors_parcours_00,281,vibe,0.4,100.0,14
outdoors_parcours_00,281,vibe,0.5,100.0,14
outdoors_parcours_00,281,vibe,0.6,100.0,14
outdoors_parcours_00,281,vibe,0.8,100.0,14
outdoors_parcours_00,281,vibe,1.0,100.0,14
outdoors_parcours_00,282,vibe,0.1,14.285714,14
outdoors_parcours_00,282,vibe,0.2,78.571429,14
outdoors_parcours_00,282,vibe,0.3,100.0,14
outdoors_parcours_00,282,vibe,0.4,100.0,14
outdoors_parcours_00,282,vibe,0.5,100.0,14
outdoors_parcours_00,282,vibe,0.6,100.0,14
outdoors_parcours_00,282,vibe,0.8,100.0,14
outdoors_parcours_00,282,vibe,1.0,100.0,14
outdoors_parcours_00,283,vibe,0.1,14.285714,14
outdoors_parcours_00,283,vibe,0.2,85.714286,14
outdoors_parcours_00,283,vibe,0.3,100.0,14
outdoors_parcours_00,283,vibe,0.4,100.0,14
outdoors_parcours_00,283,vibe,0.5,100.0,14
outdoors_parcours_00,283,vibe,0.6,100.0,14
outdoors_parcours_00,283,vibe,0.8,100.0,14
outdoors_parcours_00,283,vibe,1.0,100.0,14
outdoors_parcours_00,284,vibe,0.1,14.285714,14
outdoors_parcours_00,284,vibe,0.2,71.428571,14
outdoors_parcours_00,284,vibe,0.3,100.0,14
outdoors_parcours_00,284,vibe,0.4,100.0,14
outdoors_parcours_00,284,vibe,0.5,100.0,14
outdoors_parcours_00,284,vibe,0.6,100.0,14
outdoors_parcours_00,284,vibe,0.8,100.0,14
outdoors_parcours_00,284,vibe,1.0,100.0,14
outdoors_parcours_00,285,vibe,0.1,14.285714,14
outdoors_parcours_00,285,vibe,0.2,92.857143,14
outdoors_parcours_00,285,vibe,0.3,100.0,14
outdoors_parcours_00,285,vibe,0.4,100.0,14
outdoors_parcours_00,285,vibe,0.5,100.0,14
outdoors_parcours_00,285,vibe,0.6,100.0,14
outdoors_parcours_00,285,vibe,0.8,100.0,14
outdoors_parcours_00,285,vibe,1.0,100.0,14
outdoors_parcours_00,286,vibe,0.1,21.428571,14
outdoors_parcours_00,286,vibe,0.2,85.714286,14
outdoors_parcours_00,286,vibe,0.3,100.0,14
outdoors_parcours_00,286,vibe,0.4,100.0,14
outdoors_parcours_00,286,vibe,0.5,100.0,14
outdoors_parcours_00,286,vibe,0.6,100.0,14
outdoors_parcours_00,286,vibe,0.8,100.0,14
outdoors_parcours_00,286,vibe,1.0,100.0,14
outdoors_parcours_00,287,vibe,0.1,14.285714,14
outdoors_parcours_00,287,vibe,0.2,85.714286,14
outdoors_parcours_00,287,vibe,0.3,100.0,14
outdoors_parcours_00,287,vibe,0.4,100.0,14
outdoors_parcours_00,287,vibe,0.5,100.0,14
outdoors_parcours_00,287,vibe,0.6,100.0,14
outdoors_parcours_00,287,vibe,0.8,100.0,14
outdoors_parcours_00,287,vibe,1.0,100.0,14
outdoors_parcours_00,288,vibe,0.1,14.285714,14
outdoors_parcours_00,288,vibe,0.2,85.714286,14
outdoors_parcours_00,288,vibe,0.3,100.0,14
outdoors_parcours_00,288,vibe,0.4,100.0,14
outdoors_parcours_00,288,vibe,0.5,100.0,14
outdoors_parcours_00,288,vibe,0.6,100.0,14
outdoors_parcours_00,288,vibe,0.8,100.0,14
outdoors_parcours_00,288,vibe,1.0,100.0,14
outdoors_parcours_00,289,vibe,0.1,21.428571,14
outdoors_parcours_00,289,vibe,0.2,92.857143,14
outdoors_parcours_00,289,vibe,0.3,100.0,14
outdoors_parcours_00,289,vibe,0.4,100.0,14
outdoors_parcours_00,289,vibe,0.5,100.0,14
outdoors_parcours_00,289,vibe,0.6,100.0,14
outdoors_parcours_00,289,vibe,0.8,100.0,14
outdoors_parcours_00,289,vibe,1.0,100.0,14
outdoors_parcours_00,290,vibe,0.1,21.428571,14
outdoors_parcours_00,290,vibe,0.2,92.857143,14
outdoors_parcours_00,290,vibe,0.3,100.0,14
outdoors_parcours_00,290,vibe,0.4,100.0,14
outdoors_parcours_00,290,vibe,0.5,100.0,14
outdoors_parcours_00,290,vibe,0.6,100.0,14
outdoors_parcours_00,290,vibe,0.8,100.0,14
outdoors_parcours_00,290,vibe,1.0,100.0,14
outdoors_parcours_00,291,vibe,0.1,14.285714,14
outdoors_parcours_00,291,vibe,0.2,92.857143,14
outdoors_parcours_00,291,vibe,0.3,100.0,14
outdoors_parcours_00,291,vibe,0.4,100.0,14
outdoors_parcours_00,291,vibe,0.5,100.0,14
outdoors_parcours_00,291,vibe,0.6,100.0,14
outdoors_parcours_00,291,vibe,0.8,100.0,14
outdoors_parcours_00,291,vibe,1.0,100.0,14
outdoors_parcours_00,292,vibe,0.1,14.285714,14
outdoors_parcours_00,292,vibe,0.2,100.0,14
outdoors_parcours_00,292,vibe,0.3,100.0,14
outdoors_parcours_00,292,vibe,0.4,100.0,14
outdoors_parcours_00,292,vibe,0.5,100.0,14
outdoors_parcours_00,292,vibe,0.6,100.0,14
outdoors_parcours_00,292,vibe,0.8,100.0,14
outdoors_parcours_00,292,vibe,1.0,100.0,14
outdoors_parcours_00,293,vibe,0.1,14.285714,14
outdoors_parcours_00,293,vibe,0.2,100.0,14
outdoors_parcours_00,293,vibe,0.3,100.0,14
outdoors_parcours_00,293,vibe,0.4,100.0,14
outdoors_parcours_00,293,vibe,0.5,100.0,14
outdoors_parcours_00,293,vibe,0.6,100.0,14
outdoors_parcours_00,293,vibe,0.8,100.0,14
outdoors_parcours_00,293,vibe,1.0,100.0,14
outdoors_parcours_00,294,vibe,0.1,14.285714,14
outdoors_parcours_00,294,vibe,0.2,100.0,14
outdoors_parcours_00,294,vibe,0.3,100.0,14
outdoors_parcours_00,294,vibe,0.4,100.0,14
outdoors_parcours_00,294,vibe,0.5,100.0,14
outdoors_parcours_00,294,vibe,0.6,100.0,14
outdoors_parcours_00,294,vibe,0.8,100.0,14
outdoors_parcours_00,294,vibe,1.0,100.0,14
outdoors_parcours_00,295,vibe,0.1,14.285714,14
